SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
G,G51,G51515,G515155150,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de maquinaria, equipo y materiales","Venta al por mayor de maquinaria, equipo y materiales","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G51,G51519,G515195190,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de otros productos","Venta al por mayor de otros productos","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52521,G525215211,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor no especializado en almacenes","Venta al por menor en almacenes no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,5
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,2
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,3
G,G52,G52523,G525235232,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos textiles, prendas de vestir, calzado y artículos de cuero","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,2
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de otros productos en almacenes especializados","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de otros productos en almacenes especializados","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
H,H55,H55551,H555515510,"Hoteles bares y restaurantes","Hoteles y restaurantes","Hoteles; campamentos y otros tipos de hospedaje temporal","Hoteles; campamentos y otros tipos de hospedaje temporal","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
H,H55,H55551,H555515510,"Hoteles bares y restaurantes","Hoteles y restaurantes","Hoteles; campamentos y otros tipos de hospedaje temporal","Hoteles; campamentos y otros tipos de hospedaje temporal","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I60,I60602,I606026021,"Transporte, almacenamiento y comunicaciones","Transporte por vía terrestre; transporte por tuberías","Otros tipos de transporte por vía terrestre","Otros tipos de transporte regular de pasajeros por vía terrestre","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I63,I63630,I636306304,"Transporte, almacenamiento y comunicaciones","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas n.c.p.","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,2
I,I63,I63630,I636306304,"Transporte, almacenamiento y comunicaciones","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas n.c.p.","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I63,I63630,I636306304,"Transporte, almacenamiento y comunicaciones","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas n.c.p.","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I63,I63630,I636306309,"Transporte, almacenamiento y comunicaciones","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de otras agencias de transporte","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I63,I63630,I636306309,"Transporte, almacenamiento y comunicaciones","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de transporte complementarias y auxiliares; actividades de agencias de viajes","Actividades de otras agencias de transporte","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,3
J,J65,J65659,J656596592,"Intermediación financiera","Intermediación financiera, excepto la financiación de planes de seguros y de pensiones","Otros tipos de intermediación financiera","Otros tipos de crédito","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
J,J65,J65659,J656596592,"Intermediación financiera","Intermediación financiera, excepto la financiación de planes de seguros y de pensiones","Otros tipos de intermediación financiera","Otros tipos de crédito","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
J,J65,J65659,J656596592,"Intermediación financiera","Intermediación financiera, excepto la financiación de planes de seguros y de pensiones","Otros tipos de intermediación financiera","Otros tipos de crédito","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
J,J65,J65659,J656596592,"Intermediación financiera","Intermediación financiera, excepto la financiación de planes de seguros y de pensiones","Otros tipos de intermediación financiera","Otros tipos de crédito","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
J,J65,J65659,J656596592,"Intermediación financiera","Intermediación financiera, excepto la financiación de planes de seguros y de pensiones","Otros tipos de intermediación financiera","Otros tipos de crédito","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
J,J66,J66660,J666606602,"Intermediación financiera","Financiación de planes de seguros y de pensiones, excepto los planes de seguridad social de afiliación obligatoria","Financiación de planes de seguros y de pensiones, excepto los planes de seguridad social de afiliación obligatoria","Planes de pensiones","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,12
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
K,K70,K70702,K707027020,"Actividades inmobiliarias, empresariales y de alquiler","Actividades inmobiliarias","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","Actividades inmobiliarias realizadas a cambio de una retribución o por contrata","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,2
K,K71,K71711,K717117111,"Actividades inmobiliarias, empresariales y de alquiler","Alquiler de maquinaria y equipo sin operarios y de efectos personales y enseres domésticos","Alquiler de equipo de transporte","Alquiler de equipo de transporte por vía terrestre","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
K,K74,K74749,K747497494,"Actividades inmobiliarias, empresariales y de alquiler","Otras actividades empresariales","Actividades empresariales n.c.p.","Actividades de fotografía","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
M,M80,M80809,M808098090,Enseñanza,Enseñanza,"Enseñanza de adultos y otros tipos de enseñanza","Enseñanza de adultos y otros tipos de enseñanza","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","010 a 049",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
O,O92,O92921,O929219214,"Otras actividades de servicios comunitarios, sociales y personales","Actividades de esparcimiento y actividades culturales y deportivas","Actividades de cinematografía, radio y televisión y otras actividades de entretenimiento","Actividades teatrales y musicales y otras actividades artísticas","001 a 009",20091401000000000,14,1401,"MARIA TRINIDAD SANCHEZ",NAGUA,1
