SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",2
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",3
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",6
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","010 a 049",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
I,I62,I62622,I626226220,"Transporte, almacenamiento y comunicaciones","Transporte por vía aérea","Transporte no regular por vía aérea","Transporte no regular por vía aérea","010 a 049",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
K,K73,K73731,K737317310,"Actividades inmobiliarias, empresariales y de alquiler","Investigación y desarrollo","Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería","Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería","010 a 049",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","250 o más",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","010 a 049",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
N,N85,N85851,N858518519,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Otras actividades relacionadas con la salud humana","001 a 009",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",3
N,N85,N85851,N858518519,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Otras actividades relacionadas con la salud humana","250 o más",20093206000000000,32,3206,"SANTO DOMINGO","LOS ALCARRIZOS",1
